dvit,genoPC1,genoPC2,genoPC3,genoPC4,species,country_sean,east_west,cultivar,vinif_type,dvit,length,x1_mean,y1_mean,x2_mean,y2_mean,x3_mean,y3_mean,x4_mean,y4_mean,x5_mean,y5_mean,x6_mean,y6_mean,x7_mean,y7_mean,x8_mean,y8_mean,x9_mean,y9_mean,x10_mean,y10_mean,oPC1_mean,oPC2_mean,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd
DVIT_566,0.0071,0.0493,-0.0234,-0.0334,vinifera,Greece,central,Augustiatico,table,DVIT 566,8,20.3709815,-150.5207485,-101.2605904,732.9294709,-205.0467298,50.37453613,202.2577068,167.250123,-628.2021664,120.9983171,564.1604521,332.9839144,-313.0622403,-302.664802,359.0081833,-181.402576,-382.244922,-454.6356261,484.0193235,-315.3126024,89.45330644,198.8904975,17.94397778,35.34690585,38.4991656,41.75455657,28.36639608,21.61153946,47.10920282,86.34856249,28.74869482,42.82748019,56.25533354,37.18135587,48.3715614,46.03628779,70.47521124,37.09808476,59.32847036,18.34677391,65.47843832,58.42020091,39.18921747,42.72194861,2.242997222,4.418363232,4.8123957,5.219319571,3.54579951,2.701442432,5.888650353,10.79357031,3.593586853,5.353435024,7.031916693,4.647669484,6.046445175,5.754535974,8.809401405,4.637260595,7.416058795,2.293346739,8.184804791,7.302525114,4.898652184,5.340243576
DVIT_572,0.0204,0.0301,-0.0457,-0.0366,vinifera,Greece,central,Dermatas,table,DVIT 572,8,35.64185375,-276.9495188,-105.038945,629.0741275,-302.5521363,99.19569125,270.7270863,204.917635,-544.47334,169.7041663,466.490525,320.46107,-388.3974488,-332.241885,475.90585,-183.8846938,-472.4900775,-398.6460675,564.18662,-231.6305025,-130.1897085,-34.61746972,15.09402192,48.15209977,68.30764857,75.99660527,32.83769425,42.74937004,26.08289681,32.8359279,43.53322545,37.9576161,38.727938,18.30154582,36.81293949,20.78606186,41.7726675,21.2678407,23.09372459,23.27932105,25.05713531,30.53847372,0.019471264,3.539115555,1.88675274,6.019012472,8.538456071,9.499575658,4.104711782,5.343671254,3.260362101,4.104490987,5.441653182,4.744702012,4.84099225,2.287693227,4.601617436,2.598257733,5.221583437,2.658480088,2.886715574,2.909915131,3.132141914,3.817309216,0.002433908,0.442389444
DVIT_610,0.0031,0.0337,-0.0204,0.0017,vinifera,Greece,central,Vuthomato,table,DVIT 610,8,41.69575863,-247.064227,-63.0424085,626.9377296,-303.6396169,123.2543768,259.5078741,210.4826083,-576.2408551,142.3097171,485.1318359,322.2822194,-378.1544268,-339.679706,451.4239073,-183.8002056,-464.5017806,-422.0974831,547.8197144,-232.6250244,-123.235168,16.31196884,29.60663805,39.53880393,42.73532435,75.86432628,48.59610307,39.88785914,45.02050964,51.64588227,48.98953322,47.93472193,42.4441721,32.42865536,43.71822211,28.79924521,35.84076855,23.82410896,31.38021741,46.79860191,32.29263707,32.73962385,19.83111545,9.826810405,3.700829756,4.942350492,5.341915544,9.483040785,6.074512884,4.985982392,5.627563705,6.455735284,6.123691653,5.991840241,5.305521512,4.053581919,5.464777763,3.599905651,4.480096068,2.97801362,3.922527176,5.849825239,4.036579633,4.092452981,2.478889431,1.228351301
DVIT_554,-0.0242,0.0196,0.0253,-0.1217,vinifera,Greece,central,Rhazaki Arhanon,table,DVIT 554,8,29.67939363,-247.3977519,-94.04289938,605.4986468,-276.8131496,111.5121493,236.1966123,203.3678769,-557.6060971,130.3847163,510.1691401,328.8975551,-400.2915403,-299.7431229,459.1954049,-171.8312293,-479.5287301,-419.4630924,573.0418641,-241.2257478,-103.7735324,-12.2346076,30.6786508,48.27122677,19.23913335,69.00781804,71.09036128,56.36810694,34.45245723,67.86292684,57.96480452,45.07512747,55.16540317,46.79229285,48.96837815,20.09165881,52.75094314,25.91980823,35.98092584,39.61860922,31.4453899,33.78905373,53.60296865,26.46694402,3.834831351,6.033903346,2.404891669,8.625977255,8.88629516,7.046013367,4.306557154,8.482865855,7.245600565,5.634390933,6.895675396,5.849036607,6.121047269,2.511457352,6.593867893,3.239976028,4.497615731,4.952326152,3.930673737,4.223631717,6.700371081,3.308368002
DVIT_567,0.0371,-0.0048,-0.0141,-0.0059,vinifera,Greece,central,Chrisostaphylo,table,DVIT 567,8,52.6174002,-328.4412004,-89.12412679,513.7735575,-332.3597809,147.371023,253.7885982,230.1879053,-531.0861715,166.9030937,456.9726302,346.3853897,-409.1333962,-312.8360054,497.8400965,-177.8427331,-491.6872541,-364.9603272,592.1720156,-220.5407057,-213.6004149,-116.4092049,32.35692507,17.86866113,56.98494972,45.57300953,12.81433995,17.62873079,27.28802163,25.15505272,27.0904527,16.46561685,24.80852893,48.93971553,21.02794483,37.99087518,22.00151067,34.64348707,22.0963531,41.39457565,38.16431774,57.38294379,5.035670627,26.44032646,4.044615634,2.233582642,7.123118714,5.696626191,1.601792493,2.203591349,3.411002703,3.14438159,3.386306587,2.058202106,3.101066116,6.117464441,2.628493104,4.748859397,2.750188834,4.330435883,2.762044137,5.174321956,4.770539718,7.172867974,0.629458828,3.305040808
DVIT_601,-0.0054,0.0529,-0.0164,0.0566,vinifera,Serbia,central,Volarova,table,DVIT 601,8,52.20996875,-290.6712038,-122.1655575,578.4956588,-323.5494275,138.96362,273.9356025,233.9260513,-508.9252963,160.34175,444.36159,312.6328488,-402.9037988,-319.2916275,488.4023288,-184.6355813,-487.6948013,-386.8479675,586.329415,-242.9135613,-197.8291932,-67.22633227,22.69020566,49.00293288,47.14182882,41.9586287,33.83859478,28.97311114,19.69611949,35.35176047,27.68778929,53.5752268,67.92342198,32.17857286,20.70896973,24.59807792,15.21403911,25.80250684,33.71990326,40.38009745,38.1248333,42.92648516,8.947396017,0.409985731,2.836275707,6.125366611,5.892728603,5.244828587,4.229824348,3.621638892,2.462014936,4.418970059,3.460973661,6.696903349,8.490427747,4.022321607,2.588621217,3.07475974,1.901754888,3.225313354,4.214987908,5.047512182,4.765604163,5.365810645,1.118424502,0.051248216
DVIT_581,0.0459,-0.0726,0.0182,-0.0103,vinifera,Greece,central,Kontehgalo,table,DVIT 581,8,50.72117625,-289.3943763,-88.11509625,566.5075638,-309.7032288,145.8428438,271.87823,247.2202388,-553.4918163,160.520525,472.69866,289.3211988,-420.70357,-337.7715438,479.679115,-167.1531988,-467.7533325,-402.6884913,564.78986,-212.40476,-204.338012,-42.84636647,22.88116697,37.18798443,29.81586063,41.79783575,53.85650798,41.88435558,28.80620955,27.8265127,37.82228519,41.68161906,23.03549252,36.27444936,42.30655736,23.6131304,35.81063513,30.14723336,41.92410624,30.67187231,19.31648372,59.13876063,9.332360019,57.00213674,2.860145872,4.648498054,3.726982579,5.224729469,6.732063498,5.235544447,3.600776194,3.478314088,4.727785649,5.210202382,2.879436564,4.53430617,5.28831967,2.9516413,4.476329392,3.76840417,5.24051328,3.833984039,2.414560464,7.392345079,1.166545002,7.125267092
DVIT_761,-0.0223,-0.0362,-0.0123,-0.0145,vinifera,Hungary,central,Hungarian Millenium,wine,DVIT 761,8,23.80994583,-210.5770941,-120.0559257,736.1066462,-181.3725509,1.618519675,153.273874,60.9598259,-610.4845472,180.4790947,545.952976,394.7479649,-199.6885835,-261.9640408,277.4343274,-190.0527565,-465.5019753,-427.4010173,576.6324583,-283.9171448,263.1766803,67.62204226,19.23465242,37.67713674,36.4691386,47.43767732,29.81904064,16.83563578,14.50207104,23.37669569,72.99775877,43.32191824,46.29359855,63.15461163,31.2163159,15.7527091,40.64390629,23.57638957,43.3235014,44.38085818,47.87870033,35.4474124,24.26227322,6.60798828,2.404331552,4.709642093,4.558642325,5.929709665,3.72738008,2.104454472,1.81275888,2.922086962,9.124719847,5.41523978,5.786699818,7.894326454,3.902039487,1.969088638,5.080488286,2.947048696,5.415437674,5.547607273,5.984837541,4.43092655,3.032784152,0.825998535
DVIT_805,-0.0217,-0.0254,-0.0247,-0.0249,vinifera,Greece,central,Malukato,wine,DVIT 805,4,43.45498753,-224.8400582,-6.0620531,701.7878691,-178.2448871,17.40032413,168.6178027,71.01744435,-659.6148904,160.792016,516.6641824,372.6949716,-289.0429611,-280.2404057,311.7656248,-150.987283,-481.4255065,-457.2688102,573.8877058,-210.3560683,192.7339421,12.95772189,16.7557846,33.66186648,76.2537766,40.68930382,30.22433013,27.14893388,18.61568456,20.79929497,61.35868436,62.02674171,51.4656101,74.99317907,29.97987552,21.0166133,17.57274596,44.44772067,45.5869444,52.02277359,48.11854245,70.58241343,0,0,2.094473075,4.20773331,9.531722076,5.086162977,3.778041266,3.393616735,2.32696057,2.599911872,7.669835545,7.753342714,6.433201262,9.374147384,3.747484439,2.627076663,2.196593245,5.555965083,5.698368049,6.502846699,6.014817807,8.822801678,0,0
DVIT_899,0.0295,0.0243,0.0019,0.0167,vinifera,Greece,central,Petrolianos,wine,DVIT 899,8,31.53534075,-216.9490413,-120.4541454,639.0471038,-169.1828574,21.79442075,158.5626148,51.91511538,-632.7169459,225.2657771,541.6722541,419.5953536,-213.0609418,-255.0376223,298.0905526,-187.9410186,-495.7228768,-433.8961471,601.2770048,-263.7939411,239.9418378,-1.25961076,21.43123497,23.92924837,96.83789739,41.29457919,32.25959944,21.02650867,23.60218486,22.84119374,48.30335865,51.8809438,50.27531132,50.32687682,22.35018683,23.28163465,36.45892841,32.40513345,44.56964986,77.36072756,39.33621819,61.94238952,26.46567031,15.83203225,2.678904372,2.991156046,12.10473717,5.161822399,4.032449929,2.628313583,2.950273107,2.855149218,6.037919831,6.485117976,6.284413915,6.290859602,2.793773354,2.910204332,4.557366052,4.050641682,5.571206232,9.670090945,4.917027274,7.74279869,3.308208788,1.979004031
DVIT_786,0.0371,0.0234,-0.0102,0.0089,vinifera,Greece,central,Kristalli,wine,DVIT 786,8,37.1904746,-202.4746373,-83.89451371,651.5323675,-166.2404676,1.495208775,163.1654751,70.00721689,-656.4531763,204.0306459,553.8599867,361.2390753,-214.0689398,-266.9334195,301.4770543,-157.3028189,-531.3833048,-443.1436122,596.3474104,-218.4500252,235.1712981,-2.160810497,23.29111392,26.44590062,80.83170244,45.15285004,25.27074551,26.87621985,15.2276845,21.09966741,36.35411568,76.83758907,57.4851934,22.35175173,22.86385721,37.7685311,27.71216344,21.76093287,42.19885515,58.12184189,38.33126814,60.89400377,3.477366807,2.980377166,2.91138924,3.305737577,10.1039628,5.644106255,3.158843188,3.359527481,1.903460563,2.637458427,4.54426446,9.604698634,7.185649175,2.793968966,2.857982151,4.721066387,3.464020431,2.720116609,5.274856894,7.265230236,4.791408517,7.611750472,0.434670851,0.372547146
DVIT_809,0.0043,0.0346,-0.0191,-0.0866,vinifera,Greece,central,Malvasia Rosario,wine,DVIT 809,8,33.59214913,-183.0176648,-106.8279609,679.4662505,-135.4894721,-10.31783475,142.6640588,51.16185388,-650.907537,174.7187875,550.0611118,376.7133711,-243.9494209,-248.1975388,302.6205431,-163.0643885,-499.1670048,-417.8432543,607.4035366,-259.6195821,267.0519234,15.77301769,11.85612311,26.12893677,59.96767228,37.4616968,33.39530338,41.08615161,27.73679825,41.57749371,23.23928023,51.57825623,64.93004464,61.07258078,52.14325314,27.21153591,52.69582912,31.77118124,42.75345865,65.26970828,39.85442454,35.27800259,12.49756334,47.41699172,1.482015389,3.266117096,7.495959035,4.6827121,4.174412923,5.135768952,3.467099781,5.197186714,2.904910029,6.447282029,8.11625558,7.634072597,6.517906642,3.401441989,6.58697864,3.971397655,5.344182331,8.158713535,4.981803067,4.409750324,1.562195418,5.927123965
DVIT_1045,0.0132,0.0555,-0.0338,-0.0324,vinifera,Greece,central,Platani,wine,DVIT 1045,8,21.65811899,-180.0175369,-119.8988711,724.8736084,-121.514657,-6.01464085,121.6970741,23.95002366,-626.612732,251.6081985,529.9499378,418.8853114,-198.6557254,-239.883542,251.6135582,-165.8746693,-391.6917517,-498.7544239,533.4550482,-328.7723305,338.237685,115.4335677,24.02945596,27.54194863,61.44172045,24.80268053,30.99796076,21.49049337,22.34183717,19.83570134,48.15379577,22.53514691,44.4198342,32.74642185,14.54763773,13.86108665,19.42789398,27.84917604,50.76327463,26.48937194,39.61921991,69.38322912,28.96833387,9.10366591,3.003681996,3.442743579,7.680215057,3.100335066,3.874745095,2.686311672,2.792729646,2.479462667,6.019224471,2.816893364,5.552479275,4.093302731,1.818454717,1.732635832,2.428486747,3.481147005,6.345409329,3.311171493,4.952402489,8.67290364,3.621041734,1.137958239
DVIT_1840,-0.1016,0.0275,0.0716,-0.0106,vinifera,Serbia,central,Beli Potok,wine,DVIT 1840,8,36.3356546,-266.9239683,-86.33507678,582.8692953,-185.4835488,-2.578976163,156.8671508,30.61030409,-606.5258751,227.6506922,500.2320365,416.6204873,-310.3092111,-269.0839312,393.1141231,-163.2802586,-553.8894011,-370.2302455,655.9941454,-185.6534015,159.5299263,-178.1500923,16.59651571,23.2610564,51.4646081,33.8918731,35.36848126,44.76660932,29.12307644,35.35441172,39.26150247,60.00924879,45.56303333,34.45986893,35.01616438,12.53802848,55.34800632,19.1901497,35.62929988,15.61754558,13.99455564,44.23468534,34.61017117,31.34633043,2.074564463,2.90763205,6.433076013,4.236484137,4.421060157,5.595826165,3.640384555,4.419301465,4.907687808,7.501156099,5.695379167,4.307483617,4.377020547,1.56725356,6.91850079,2.398768712,4.453662485,1.952193197,1.749319455,5.529335667,4.326271396,3.918291304
DVIT_1010,0.0242,0.0517,-0.0192,-0.0114,vinifera,Greece,central,Volitza Lefki,wine,DVIT 1010,8,31.86431375,-185.7787613,-101.8800825,667.7690838,-201.4625613,46.2516275,178.2995825,96.9542375,-642.9676638,186.5838788,541.0731663,375.6300938,-259.7829663,-265.8220513,326.5185388,-175.7030413,-471.2059438,-458.4440663,599.5436138,-287.4410025,167.2123308,60.34039109,21.05065558,20.42555463,30.38679076,37.6409504,39.43762211,31.29970895,20.94487469,38.39189696,38.67932797,51.45144505,41.43013696,44.8949818,53.04295987,17.02580904,37.16114462,12.31786078,42.26499248,55.68190423,47.52958973,28.234316,36.02680467,4.948703354,2.631331947,2.553194329,3.798348845,4.7051188,4.929702764,3.912463619,2.618109336,4.79898712,4.834915997,6.431430632,5.17876712,5.611872724,6.630369984,2.12822613,4.645143077,1.539732598,5.28312406,6.960238029,5.941198716,3.5292895,4.503350583,0.618587919
DVIT_2667,-0.0198,-0.0229,-0.0236,0.0236,vinifera,Hungary,central,Badacsony-10,wine,DVIT 2667,8,35.4713943,-166.1515172,-86.01119063,674.7798555,-197.2217793,42.81165199,175.5151326,99.129705,-671.7126722,169.5112709,543.8244163,362.8844002,-252.5393326,-271.0177189,333.4575424,-171.060936,-463.6835227,-449.698226,582.9000106,-291.1884853,172.0717884,88.25436728,22.5226447,32.420945,40.49226776,22.90659116,37.79496963,37.77914287,19.475598,30.78816539,26.84523205,42.99840388,53.31206677,36.65241172,33.51617,20.99035109,49.32257441,19.5576196,55.23079416,59.63797699,48.3406536,35.76328926,44.81943969,27.99392442,2.815330587,4.052618125,5.06153347,2.863323895,4.724371204,4.722392858,2.43444975,3.848520674,3.355654007,5.374800486,6.664008347,4.581551465,4.18952125,2.623793886,6.165321801,2.44470245,6.90384927,7.454747124,6.0425817,4.470411157,5.602429962,3.499240553
DVIT_730,0.0286,0.0374,-0.0432,-0.0486,vinifera,Greece,central,Guydouria,wine,DVIT 730,8,35.96450684,-197.0221241,-117.630461,697.2683465,-130.0157049,-24.72290823,141.4670011,27.89257163,-616.4179681,226.0945486,526.1329574,375.1292825,-237.3061792,-264.9644718,324.4350206,-168.239132,-489.5808002,-436.490408,562.9516288,-234.9457065,275.1525796,-4.106040465,17.90378363,51.60494123,36.49824209,51.0910247,34.82790383,43.95239671,46.07943896,71.49674596,62.04785695,58.57060101,44.07293238,69.3154534,71.64975262,28.16337853,84.57966774,22.97499066,80.76718187,58.49261137,65.90299505,101.8459039,0.369197887,57.71819743,2.237972954,6.450617654,4.562280261,6.386378088,4.353487978,5.494049589,5.75992987,8.937093245,7.755982119,7.321325126,5.509116548,8.664431675,8.956219077,3.520422316,10.57245847,2.871873832,10.09589773,7.311576421,8.237874381,12.73073799,0.046149736,7.214774679
DVIT_845,0.0158,-0.0323,-0.0551,0.0079,vinifera,Greece,central,Moscato Mavro,wine,DVIT 845,9,40.33581978,-226.3256034,-99.96713144,684.2418551,-167.8562342,-1.510726,162.8156279,53.421846,-590.6435618,228.3772102,470.3683483,391.6771672,-333.5449677,-303.2702733,410.5320678,-179.3127467,-481.4487263,-407.8376774,589.4087596,-239.4610506,153.1458026,-70.03608619,19.74211932,34.59269277,64.59768144,28.56533966,53.24814888,25.48639725,58.81758862,86.76056478,51.30346212,40.95189134,61.96196127,36.68915549,72.22213706,41.3673222,76.85192094,14.7593086,42.20247369,35.5682534,20.92883977,52.19210676,46.15023232,12.02359092,2.467764916,4.324086596,8.07471018,3.570667458,6.65601861,3.185799656,7.352198577,10.8450706,6.412932764,5.118986418,7.745245159,4.586144436,9.027767133,5.170915275,9.606490118,1.844913575,5.275309211,4.446031675,2.616104971,6.524013345,5.76877904,1.502948865
DVIT_778,0.0202,0.0616,-0.04,0.0242,vinifera,Greece,central,Kokinelia,wine,DVIT 778,8,42.81855338,-281.110243,-86.232875,652.6030895,-211.8616398,40.5651745,193.7180739,78.5845435,-610.4346379,211.9510178,500.0977281,374.5802743,-300.2470481,-302.310986,368.2426169,-174.4687266,-508.7647681,-402.1005749,612.6639983,-198.2935628,114.6049361,-81.93267739,21.40836013,24.38453086,100.0845126,48.2200754,36.66750018,33.83341682,44.12471108,63.49313511,34.03547595,28.75338419,34.19138892,48.39012724,47.99520869,31.47998178,33.48276377,31.15878026,22.8228124,67.50306509,49.65644837,53.15247581,34.582933,28.58612326,2.676045016,3.048066358,12.51056407,6.027509425,4.583437523,4.229177102,5.515588885,7.936641888,4.254434494,3.594173024,4.273923615,6.048765905,5.999401086,3.934997722,4.185345471,3.894847533,2.85285155,8.437883136,6.207056046,6.644059476,4.322866624,3.573265407
DVIT_796,0.0276,0.0319,-0.0146,0.0202,vinifera,Greece,central,Liatico,wine,DVIT 796,8,36.16314175,-250.5762329,-88.76596125,593.1527599,-233.626092,60.43250388,201.2013131,145.5835228,-606.4263665,182.9822138,518.5465243,356.4895213,-348.7659568,-302.1388759,422.2250838,-164.2996185,-501.2715225,-397.2118939,600.7198399,-224.4139003,13.57900601,-58.34423313,26.96510177,60.60704344,55.50651102,87.47540457,43.98917667,50.19735283,26.73343879,69.98581148,73.58998353,48.54362612,58.09314044,50.38527055,83.32755365,30.81697732,51.00229818,38.48948811,47.39078163,54.84819875,71.2894433,28.98719375,21.06816577,12.68612962,3.370637721,7.57588043,6.938313877,10.93442557,5.498647084,6.274669104,3.341679848,8.748226435,9.198747941,6.067953265,7.261642556,6.298158819,10.41594421,3.852122165,6.375287272,4.811186014,5.923847704,6.856024843,8.911180412,3.623399218,2.633520721,1.585766202
DVIT_998,0.0195,0.0609,-0.0269,0.0135,vinifera,Greece,central,Vaftra (Vaspa),wine,DVIT 998,8,37.89573583,-176.1987904,-86.62948901,659.417433,-192.2969073,55.98343629,172.2738269,120.3325135,-651.8471343,173.4013273,547.1887928,337.7921559,-251.8745121,-270.2133013,341.9587354,-163.5169577,-486.9311229,-471.0159608,570.2620722,-265.9818546,147.710221,73.04932077,37.79652981,58.15098655,52.76260295,47.27482787,53.85756495,42.16591438,28.38006639,38.08620147,52.57953561,55.61598442,55.33788378,56.80377316,58.46994592,32.98074347,42.44732305,43.11885612,52.87710503,32.11978836,83.87905752,77.64695351,50.78664564,8.501125178,4.724566226,7.268873318,6.595325369,5.909353483,6.732195619,5.270739297,3.547508298,4.760775183,6.572441952,6.951998052,6.917235472,7.100471645,7.30874324,4.122592934,5.305915381,5.389857016,6.609638129,4.014973545,10.48488219,9.705869188,6.348330705,1.062640647
DVIT_788,0.0274,0.0299,-0.011,-0.0228,vinifera,Greece,central,Ladikinah,wine,DVIT 788,8,53.805737,-303.5581183,-118.0516571,654.1361575,-227.0866994,47.67030963,203.7400455,72.41863438,-601.670458,200.6234363,514.2317516,386.7107914,-244.6581936,-286.1207735,333.4462873,-188.4995836,-524.7375804,-376.4331695,610.980766,-206.9476918,137.1320778,-75.01422111,25.55117177,29.35391203,44.49733964,29.61237615,43.92375846,59.06583812,29.51603641,77.05738027,37.58448352,28.27199999,51.07269993,67.18907719,19.93041312,15.41106888,40.09472898,41.61995467,35.03901016,81.56528147,52.86905189,58.08962515,9.774137827,56.71245783,3.193896472,3.669239004,5.562167455,3.701547019,5.490469808,7.383229765,3.689504551,9.632172534,4.69806044,3.533999998,6.384087491,8.398634648,2.49130164,1.92638361,5.011841122,5.202494333,4.37987627,10.19566018,6.608631486,7.261203143,1.221767228,7.089057229
DVIT_632,0.0226,0.0444,-0.0305,0.0049,vinifera,Greece,central,Araclinos,wine,DVIT 632,8,42.42620813,-194.1629168,-88.3089875,657.2974664,-233.2505039,77.5316665,179.8045014,87.4037685,-607.0730511,220.809093,493.2460508,401.0581828,-323.1912691,-321.5548416,418.8512339,-193.8469518,-443.143993,-451.466587,560.6398105,-283.0688811,74.37785761,24.7999213,19.19584615,17.84508831,71.03399377,37.56303354,74.99596789,72.70285326,10.34651397,17.32813701,43.54065707,50.07383925,52.62486291,31.70412628,25.63734749,28.35435803,27.88610345,15.24102792,23.30935391,61.91935017,14.11736517,42.87571283,26.93937179,1.776971089,2.399480768,2.230636039,8.879249221,4.695379192,9.374495986,9.087856657,1.293314246,2.166017126,5.442582133,6.259229906,6.578107864,3.963015785,3.204668436,3.544294753,3.485762931,1.90512849,2.913669238,7.739918771,1.764670646,5.359464103,3.367421473,0.222121386
DVIT_830,0.0331,0.0301,0.0129,0.0055,vinifera,Greece,central,Migdali,wine,DVIT 830,8,37.66793725,-188.3897396,-132.7196073,710.6099781,-170.6603436,40.62770563,160.3439589,96.959807,-613.4001263,204.103249,528.0324938,319.8132149,-299.8898529,-275.7843226,375.1757913,-166.1109081,-441.6826098,-470.4164059,557.1323624,-271.4125825,153.2717735,64.55982244,22.39642617,43.32616745,66.94938634,48.91304262,43.34138344,26.51106497,31.41600788,29.31258914,69.29857127,49.4715003,85.8698428,74.49010317,62.79664485,40.70273992,81.01357953,21.80319569,43.96114942,54.68925226,39.12421962,62.32596015,54.07471259,67.64440548,2.799553272,5.415770931,8.368673292,6.114130328,5.41767293,3.313883121,3.927000984,3.664073642,8.662321409,6.183937537,10.73373035,9.311262896,7.849580606,5.08784249,10.12669744,2.725399462,5.495143678,6.836156533,4.890527452,7.790745019,6.759339074,8.455550685
DVIT_771,0.0214,0.0325,1.00E-04,0.0077,vinifera,Greece,central,Karistino,wine,DVIT 771,4,30.53464,-214.88221,-76.0999125,636.65328,-208.2261575,54.9687475,192.261885,117.9703675,-645.809175,153.131695,567.552545,355.9953475,-285.647305,-283.1395225,335.8347825,-161.2070125,-503.8324975,-432.2953775,593.4312,-227.195315,118.5709034,21.01094543,8.194053362,30.26063576,61.60073217,27.95245721,46.32346697,36.28062043,73.92448701,86.32639218,41.74178845,49.64489401,34.61351354,54.99472906,48.60587366,38.32266142,66.5562367,21.64554431,60.01402213,51.18104646,66.29075242,48.56671646,0,0,1.02425667,3.78257947,7.700091522,3.494057152,5.790433371,4.535077553,9.240560876,10.79079902,5.217723557,6.205611752,4.326689192,6.874341132,6.075734208,4.790332678,8.319529587,2.705693039,7.501752767,6.397630808,8.286344052,6.070839557,0,0
DVIT_704,0.0151,0.0378,-0.036,-0.0483,vinifera,Greece,central,Daphnia,wine,DVIT 704,8,41.1689125,-252.0178225,-121.9681928,689.8940276,-207.3099551,36.49865363,185.4914511,92.19183763,-604.3521711,226.04946,529.3831016,381.0402545,-267.0657916,-291.4227091,332.1731659,-193.7439746,-474.9100759,-442.981742,587.3895543,-245.5079865,156.0834952,4.40755668,11.02800972,21.18856985,69.03037339,42.85568366,34.15607726,59.34991511,21.84844906,33.21806015,27.58515972,35.48379867,32.68425768,41.25579232,25.76020126,18.61071473,19.76932925,15.39674655,48.17066333,56.42015083,27.65343872,34.14976096,13.65886727,3.685772577,1.378501215,2.648571232,8.628796674,5.356960458,4.269509657,7.418739389,2.731056132,4.152257519,3.448144965,4.435474834,4.08553221,5.15697404,3.220025157,2.326339342,2.471166156,1.924593318,6.021332916,7.052518853,3.45667984,4.26872012,1.707358408,0.460721572
DVIT_1057,0.0044,0.0656,-0.0407,0.074,vinifera,Greece,central,Velana,wine,DVIT 1057,8,47.6966495,-240.6793773,-142.8364424,636.1492524,-182.0877391,-6.8621905,167.5355204,28.414653,-574.2130571,243.28405,483.0734241,412.4189585,-262.2064219,-274.4114211,363.6797205,-190.5644611,-546.8119935,-377.0658703,646.1703418,-230.6835984,196.8719387,-128.4520097,17.04702679,22.06795738,78.02542174,57.18650085,34.49336707,28.5360056,44.6642731,53.55455931,70.42653651,56.23637109,31.20009744,49.50223946,28.3323983,11.35537983,19.92884607,22.78327804,30.36629572,38.6417203,28.940436,47.93869825,25.21548027,28.98095934,2.130878349,2.758494672,9.753177717,7.148312607,4.311670884,3.5670007,5.583034137,6.694319914,8.803317064,7.029546386,3.90001218,6.187779932,3.541549788,1.419422479,2.491105759,2.847909755,3.795786966,4.830215037,3.6175545,5.992337282,3.151935033,3.622619918
DVIT_777,-0.0026,0.0627,-0.0148,0.0422,vinifera,Greece,central,Kokinorobola,wine,DVIT 777,8,36.77821025,-188.0550455,-107.2216065,668.1858564,-185.3117389,37.08078488,175.7077769,80.88083125,-619.2574041,201.1524199,506.0548184,395.5587036,-343.4868016,-302.1290045,431.6229265,-187.9206403,-448.9992408,-425.4613631,554.11306,-279.2925443,109.1080625,13.54594704,17.57945808,29.32894571,40.99782587,68.24354011,28.93549849,18.06401948,40.28731477,69.47283877,51.99701316,31.14415058,31.56662556,44.61038329,79.62815082,26.69722071,62.61079627,20.84546296,36.00606506,42.90205158,45.44239023,47.20417001,5.778728452,82.98505777,2.19743226,3.666118214,5.124728233,8.530442514,3.616937311,2.258002435,5.035914346,8.684104846,6.499626645,3.893018822,3.945828195,5.576297912,9.953518853,3.337152589,7.826349534,2.60568287,4.500758132,5.362756447,5.680298779,5.900521251,0.722341057,10.37313222
DVIT_1049,0.019,0.0716,-0.0298,0.0127,vinifera,Greece,central,Roussaitis,wine,DVIT 1049,8,33.77142613,-234.5119494,-52.72776788,688.5827624,-226.8395694,46.418275,182.8761916,105.8957754,-611.9085294,174.2294754,499.3162223,368.6020823,-297.3640435,-302.1039473,357.617825,-174.9127653,-484.5826626,-434.4299483,599.840919,-237.769754,109.7403665,-3.271451175,19.47139842,40.56602653,57.5290822,24.5974475,51.34230416,30.90333843,61.558036,54.94018731,41.51255935,23.42266781,57.09605582,62.40821632,73.97212112,35.15604814,79.34145748,28.38256534,32.78881838,38.08662936,25.35098355,42.91063879,50.35729012,18.45649464,2.433924803,5.070753316,7.191135274,3.074680938,6.41778802,3.862917304,7.6947545,6.867523414,5.189069918,2.927833476,7.137006978,7.80102704,9.24651514,4.394506018,9.917682185,3.547820667,4.098602298,4.76082867,3.168872944,5.363829849,6.294661264,2.30706183
